Training: 2024-02-02 12:22:23,655-rank_id: 0
Training: 2024-02-02 14:43:09,938-Speed 1968.71 samples/sec   Loss 14.7923   LearningRate 0.000857   Epoch: 2   Global Step: 28900   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3092  Reg Loss 0.1019  
Training: 2024-02-02 14:43:15,141-Speed 1968.29 samples/sec   Loss 14.7336   LearningRate 0.000857   Epoch: 2   Global Step: 28920   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2751  Reg Loss 0.1484  
Training: 2024-02-02 14:43:20,348-Speed 1967.00 samples/sec   Loss 14.8818   LearningRate 0.000857   Epoch: 2   Global Step: 28940   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2831  Reg Loss 0.0838  
Training: 2024-02-02 14:43:25,551-Speed 1968.43 samples/sec   Loss 14.8139   LearningRate 0.000857   Epoch: 2   Global Step: 28960   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2811  Reg Loss 0.1062  
Training: 2024-02-02 14:43:30,757-Speed 1967.35 samples/sec   Loss 15.0574   LearningRate 0.000857   Epoch: 2   Global Step: 28980   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3013  Reg Loss 0.0833  
Training: 2024-02-02 14:43:35,963-Speed 1967.49 samples/sec   Loss 14.7709   LearningRate 0.000857   Epoch: 2   Global Step: 29000   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2884  Reg Loss 0.1016  
Training: 2024-02-02 14:43:41,170-Speed 1966.83 samples/sec   Loss 14.8031   LearningRate 0.000857   Epoch: 2   Global Step: 29020   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3006  Reg Loss 0.0906  
Training: 2024-02-02 14:43:46,377-Speed 1967.10 samples/sec   Loss 14.8660   LearningRate 0.000856   Epoch: 2   Global Step: 29040   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3204  Reg Loss 0.0650  
Training: 2024-02-02 14:43:51,585-Speed 1966.67 samples/sec   Loss 14.7819   LearningRate 0.000856   Epoch: 2   Global Step: 29060   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2773  Reg Loss 0.1189  
Training: 2024-02-02 14:43:56,794-Speed 1966.24 samples/sec   Loss 14.8123   LearningRate 0.000856   Epoch: 2   Global Step: 29080   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3088  Reg Loss 0.1038  
Training: 2024-02-02 14:44:01,995-Speed 1969.64 samples/sec   Loss 14.8539   LearningRate 0.000856   Epoch: 2   Global Step: 29100   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2794  Reg Loss 0.0748  
Training: 2024-02-02 14:44:07,200-Speed 1967.84 samples/sec   Loss 14.9067   LearningRate 0.000856   Epoch: 2   Global Step: 29120   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3101  Reg Loss 0.0761  
Training: 2024-02-02 14:44:12,400-Speed 1969.34 samples/sec   Loss 14.8899   LearningRate 0.000856   Epoch: 2   Global Step: 29140   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2646  Reg Loss 0.1531  
Training: 2024-02-02 14:44:17,604-Speed 1968.29 samples/sec   Loss 14.7137   LearningRate 0.000856   Epoch: 2   Global Step: 29160   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2733  Reg Loss 0.1443  
Training: 2024-02-02 14:44:22,807-Speed 1968.67 samples/sec   Loss 14.8199   LearningRate 0.000856   Epoch: 2   Global Step: 29180   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2787  Reg Loss 0.1258  
Training: 2024-02-02 14:44:28,011-Speed 1968.22 samples/sec   Loss 14.7044   LearningRate 0.000856   Epoch: 2   Global Step: 29200   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2644  Reg Loss 0.1242  
Training: 2024-02-02 14:44:33,218-Speed 1966.88 samples/sec   Loss 14.7942   LearningRate 0.000856   Epoch: 2   Global Step: 29220   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2910  Reg Loss 0.1156  
Training: 2024-02-02 14:44:38,425-Speed 1967.15 samples/sec   Loss 14.9291   LearningRate 0.000855   Epoch: 2   Global Step: 29240   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2654  Reg Loss 0.1135  
Training: 2024-02-02 14:44:43,628-Speed 1968.61 samples/sec   Loss 14.7502   LearningRate 0.000855   Epoch: 2   Global Step: 29260   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3039  Reg Loss 0.0809  
Training: 2024-02-02 14:44:48,834-Speed 1967.28 samples/sec   Loss 14.9586   LearningRate 0.000855   Epoch: 2   Global Step: 29280   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2713  Reg Loss 0.1222  
Training: 2024-02-02 14:44:54,041-Speed 1967.11 samples/sec   Loss 14.9493   LearningRate 0.000855   Epoch: 2   Global Step: 29300   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2834  Reg Loss 0.0835  
Training: 2024-02-02 14:44:59,247-Speed 1967.35 samples/sec   Loss 14.7434   LearningRate 0.000855   Epoch: 2   Global Step: 29320   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2797  Reg Loss 0.1044  
Training: 2024-02-02 14:45:04,452-Speed 1967.85 samples/sec   Loss 14.8415   LearningRate 0.000855   Epoch: 2   Global Step: 29340   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2673  Reg Loss 0.0908  
Training: 2024-02-02 14:45:09,651-Speed 1970.12 samples/sec   Loss 15.0281   LearningRate 0.000855   Epoch: 2   Global Step: 29360   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2848  Reg Loss 0.1188  
Training: 2024-02-02 14:45:14,856-Speed 1967.85 samples/sec   Loss 14.9222   LearningRate 0.000855   Epoch: 2   Global Step: 29380   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3015  Reg Loss 0.0921  
Training: 2024-02-02 14:45:20,070-Speed 1964.41 samples/sec   Loss 14.9289   LearningRate 0.000855   Epoch: 2   Global Step: 29400   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3044  Reg Loss 0.0650  
Training: 2024-02-02 14:45:25,284-Speed 1964.42 samples/sec   Loss 14.8472   LearningRate 0.000855   Epoch: 2   Global Step: 29420   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2981  Reg Loss 0.1100  
Training: 2024-02-02 14:45:30,496-Speed 1964.97 samples/sec   Loss 14.7717   LearningRate 0.000854   Epoch: 2   Global Step: 29440   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2592  Reg Loss 0.1348  
Training: 2024-02-02 14:45:35,711-Speed 1963.98 samples/sec   Loss 14.8412   LearningRate 0.000854   Epoch: 2   Global Step: 29460   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2618  Reg Loss 0.0914  
Training: 2024-02-02 14:45:40,923-Speed 1965.34 samples/sec   Loss 14.7761   LearningRate 0.000854   Epoch: 2   Global Step: 29480   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2762  Reg Loss 0.1011  
Training: 2024-02-02 14:45:46,136-Speed 1964.62 samples/sec   Loss 14.9135   LearningRate 0.000854   Epoch: 2   Global Step: 29500   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2520  Reg Loss 0.1918  
Training: 2024-02-02 14:45:51,350-Speed 1964.29 samples/sec   Loss 14.8811   LearningRate 0.000854   Epoch: 2   Global Step: 29520   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3469  Reg Loss 0.0650  
Training: 2024-02-02 14:45:56,562-Speed 1965.28 samples/sec   Loss 14.6114   LearningRate 0.000854   Epoch: 2   Global Step: 29540   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2631  Reg Loss 0.1337  
Training: 2024-02-02 14:46:01,775-Speed 1964.69 samples/sec   Loss 14.8248   LearningRate 0.000854   Epoch: 2   Global Step: 29560   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2654  Reg Loss 0.1304  
Training: 2024-02-02 14:46:06,989-Speed 1964.33 samples/sec   Loss 14.7994   LearningRate 0.000854   Epoch: 2   Global Step: 29580   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2653  Reg Loss 0.1186  
Training: 2024-02-02 14:46:12,201-Speed 1964.72 samples/sec   Loss 14.7772   LearningRate 0.000854   Epoch: 2   Global Step: 29600   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2934  Reg Loss 0.0936  
Training: 2024-02-02 14:46:17,408-Speed 1967.67 samples/sec   Loss 14.9174   LearningRate 0.000854   Epoch: 2   Global Step: 29620   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2878  Reg Loss 0.0785  
Training: 2024-02-02 14:46:22,611-Speed 1968.43 samples/sec   Loss 14.7800   LearningRate 0.000853   Epoch: 2   Global Step: 29640   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2832  Reg Loss 0.0977  
Training: 2024-02-02 14:46:27,811-Speed 1969.49 samples/sec   Loss 14.8561   LearningRate 0.000853   Epoch: 2   Global Step: 29660   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2989  Reg Loss 0.0920  
Training: 2024-02-02 14:46:33,016-Speed 1967.46 samples/sec   Loss 14.9129   LearningRate 0.000853   Epoch: 2   Global Step: 29680   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3076  Reg Loss 0.0966  
Training: 2024-02-02 14:46:38,218-Speed 1969.14 samples/sec   Loss 14.7187   LearningRate 0.000853   Epoch: 2   Global Step: 29700   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3105  Reg Loss 0.0825  
Training: 2024-02-02 14:46:43,416-Speed 1970.27 samples/sec   Loss 14.7862   LearningRate 0.000853   Epoch: 2   Global Step: 29720   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2844  Reg Loss 0.0964  
Training: 2024-02-02 14:46:48,621-Speed 1967.61 samples/sec   Loss 14.9248   LearningRate 0.000853   Epoch: 2   Global Step: 29740   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2701  Reg Loss 0.0962  
Training: 2024-02-02 14:46:53,822-Speed 1969.06 samples/sec   Loss 14.7250   LearningRate 0.000853   Epoch: 2   Global Step: 29760   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2927  Reg Loss 0.1261  
Training: 2024-02-02 14:46:59,022-Speed 1969.59 samples/sec   Loss 14.7111   LearningRate 0.000853   Epoch: 2   Global Step: 29780   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2834  Reg Loss 0.1159  
Training: 2024-02-02 14:47:04,224-Speed 1968.89 samples/sec   Loss 14.8440   LearningRate 0.000853   Epoch: 2   Global Step: 29800   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2689  Reg Loss 0.1318  
Training: 2024-02-02 14:47:09,430-Speed 1967.37 samples/sec   Loss 14.7859   LearningRate 0.000853   Epoch: 2   Global Step: 29820   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2694  Reg Loss 0.1162  
Training: 2024-02-02 14:47:14,633-Speed 1968.73 samples/sec   Loss 14.6854   LearningRate 0.000853   Epoch: 2   Global Step: 29840   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2774  Reg Loss 0.1061  
Training: 2024-02-02 14:47:19,838-Speed 1967.64 samples/sec   Loss 14.7604   LearningRate 0.000852   Epoch: 2   Global Step: 29860   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2892  Reg Loss 0.0871  
Training: 2024-02-02 14:47:25,040-Speed 1968.70 samples/sec   Loss 14.8479   LearningRate 0.000852   Epoch: 2   Global Step: 29880   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2971  Reg Loss 0.0928  
Training: 2024-02-02 14:47:30,247-Speed 1966.96 samples/sec   Loss 14.6317   LearningRate 0.000852   Epoch: 2   Global Step: 29900   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3248  Reg Loss 0.0645  
Training: 2024-02-02 14:47:35,451-Speed 1967.71 samples/sec   Loss 14.8387   LearningRate 0.000852   Epoch: 2   Global Step: 29920   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2752  Reg Loss 0.1279  
Training: 2024-02-02 14:47:40,666-Speed 1964.34 samples/sec   Loss 14.8468   LearningRate 0.000852   Epoch: 2   Global Step: 29940   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2633  Reg Loss 0.1114  
Training: 2024-02-02 14:47:45,886-Speed 1962.32 samples/sec   Loss 14.8741   LearningRate 0.000852   Epoch: 2   Global Step: 29960   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2990  Reg Loss 0.0974  
Training: 2024-02-02 14:47:51,092-Speed 1967.28 samples/sec   Loss 14.9887   LearningRate 0.000852   Epoch: 2   Global Step: 29980   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2767  Reg Loss 0.1362  
Training: 2024-02-02 14:47:56,298-Speed 1967.48 samples/sec   Loss 14.7086   LearningRate 0.000852   Epoch: 2   Global Step: 30000   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2928  Reg Loss 0.1010  
Training: 2024-02-02 14:48:02,475-[lfw][30000]XNorm: 3.298841
Training: 2024-02-02 14:48:02,475-[lfw][30000]Accuracy-Flip: 0.95383+-0.01000
Training: 2024-02-02 14:48:02,476-[lfw][30000]Accuracy-Highest: 0.95383
Training: 2024-02-02 14:48:09,532-[cfp_fp][30000]XNorm: 3.220178
Training: 2024-02-02 14:48:09,533-[cfp_fp][30000]Accuracy-Flip: 0.74143+-0.01698
Training: 2024-02-02 14:48:09,533-[cfp_fp][30000]Accuracy-Highest: 0.74814
Training: 2024-02-02 14:48:15,687-[agedb_30][30000]XNorm: 3.276472
Training: 2024-02-02 14:48:15,687-[agedb_30][30000]Accuracy-Flip: 0.76950+-0.01116
Training: 2024-02-02 14:48:15,688-[agedb_30][30000]Accuracy-Highest: 0.77283
Training: 2024-02-02 14:48:20,884-Speed 416.53 samples/sec   Loss 14.8577   LearningRate 0.000852   Epoch: 2   Global Step: 30020   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2972  Reg Loss 0.0749  
Training: 2024-02-02 14:48:26,077-Speed 1972.23 samples/sec   Loss 14.7641   LearningRate 0.000852   Epoch: 2   Global Step: 30040   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2929  Reg Loss 0.1098  
Training: 2024-02-02 14:48:31,273-Speed 1970.90 samples/sec   Loss 14.9187   LearningRate 0.000851   Epoch: 2   Global Step: 30060   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2828  Reg Loss 0.1256  
Training: 2024-02-02 14:48:36,469-Speed 1971.13 samples/sec   Loss 14.7576   LearningRate 0.000851   Epoch: 2   Global Step: 30080   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2491  Reg Loss 0.1507  
Training: 2024-02-02 14:48:41,667-Speed 1970.69 samples/sec   Loss 14.7386   LearningRate 0.000851   Epoch: 2   Global Step: 30100   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3007  Reg Loss 0.0814  
Training: 2024-02-02 14:48:46,864-Speed 1970.83 samples/sec   Loss 14.8051   LearningRate 0.000851   Epoch: 2   Global Step: 30120   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2993  Reg Loss 0.0945  
Training: 2024-02-02 14:48:52,063-Speed 1970.06 samples/sec   Loss 14.7949   LearningRate 0.000851   Epoch: 2   Global Step: 30140   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2859  Reg Loss 0.1070  
Training: 2024-02-02 14:48:57,266-Speed 1968.24 samples/sec   Loss 14.9337   LearningRate 0.000851   Epoch: 2   Global Step: 30160   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2916  Reg Loss 0.1175  
Training: 2024-02-02 14:49:02,464-Speed 1970.21 samples/sec   Loss 14.8473   LearningRate 0.000851   Epoch: 2   Global Step: 30180   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3107  Reg Loss 0.0780  
Training: 2024-02-02 14:49:07,669-Speed 1967.86 samples/sec   Loss 14.8723   LearningRate 0.000851   Epoch: 2   Global Step: 30200   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2591  Reg Loss 0.1494  
Training: 2024-02-02 14:49:12,872-Speed 1968.43 samples/sec   Loss 14.7687   LearningRate 0.000851   Epoch: 2   Global Step: 30220   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2828  Reg Loss 0.1109  
Training: 2024-02-02 14:49:18,073-Speed 1969.21 samples/sec   Loss 14.8214   LearningRate 0.000851   Epoch: 2   Global Step: 30240   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2927  Reg Loss 0.1049  
Training: 2024-02-02 14:49:23,268-Speed 1971.57 samples/sec   Loss 14.8909   LearningRate 0.000850   Epoch: 2   Global Step: 30260   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3130  Reg Loss 0.0786  
Training: 2024-02-02 14:49:28,470-Speed 1968.81 samples/sec   Loss 14.7576   LearningRate 0.000850   Epoch: 2   Global Step: 30280   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3030  Reg Loss 0.0709  
Training: 2024-02-02 14:49:33,679-Speed 1966.28 samples/sec   Loss 14.8413   LearningRate 0.000850   Epoch: 2   Global Step: 30300   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2635  Reg Loss 0.1071  
Training: 2024-02-02 14:49:38,894-Speed 1964.15 samples/sec   Loss 14.8412   LearningRate 0.000850   Epoch: 2   Global Step: 30320   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2580  Reg Loss 0.1381  
Training: 2024-02-02 14:49:44,107-Speed 1964.42 samples/sec   Loss 14.6765   LearningRate 0.000850   Epoch: 2   Global Step: 30340   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2628  Reg Loss 0.1646  
Training: 2024-02-02 14:49:53,579-Speed 1081.33 samples/sec   Loss 13.8279   LearningRate 0.000850   Epoch: 3   Global Step: 30360   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2843  Reg Loss 0.1152  
Training: 2024-02-02 14:49:58,775-Speed 1971.34 samples/sec   Loss 12.9715   LearningRate 0.000850   Epoch: 3   Global Step: 30380   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2935  Reg Loss 0.1210  
Training: 2024-02-02 14:50:03,973-Speed 1970.35 samples/sec   Loss 13.1329   LearningRate 0.000850   Epoch: 3   Global Step: 30400   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3071  Reg Loss 0.0796  
Training: 2024-02-02 14:50:09,170-Speed 1970.84 samples/sec   Loss 13.0503   LearningRate 0.000850   Epoch: 3   Global Step: 30420   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2706  Reg Loss 0.1558  
Training: 2024-02-02 14:50:14,372-Speed 1968.94 samples/sec   Loss 13.1438   LearningRate 0.000850   Epoch: 3   Global Step: 30440   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2956  Reg Loss 0.0664  
Training: 2024-02-02 14:50:19,579-Speed 1967.06 samples/sec   Loss 13.1725   LearningRate 0.000849   Epoch: 3   Global Step: 30460   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2640  Reg Loss 0.1365  
Training: 2024-02-02 14:50:24,783-Speed 1968.37 samples/sec   Loss 13.0190   LearningRate 0.000849   Epoch: 3   Global Step: 30480   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3000  Reg Loss 0.1186  
Training: 2024-02-02 14:50:29,981-Speed 1970.04 samples/sec   Loss 13.1269   LearningRate 0.000849   Epoch: 3   Global Step: 30500   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2911  Reg Loss 0.0856  
Training: 2024-02-02 14:50:35,179-Speed 1970.38 samples/sec   Loss 13.1772   LearningRate 0.000849   Epoch: 3   Global Step: 30520   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3410  Reg Loss 0.0620  
Training: 2024-02-02 14:50:40,387-Speed 1966.70 samples/sec   Loss 13.1815   LearningRate 0.000849   Epoch: 3   Global Step: 30540   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.3353  Reg Loss 0.0642  
Training: 2024-02-02 14:50:45,590-Speed 1968.46 samples/sec   Loss 13.1686   LearningRate 0.000849   Epoch: 3   Global Step: 30560   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2743  Reg Loss 0.1211  
Training: 2024-02-02 14:50:50,793-Speed 1968.90 samples/sec   Loss 13.2453   LearningRate 0.000849   Epoch: 3   Global Step: 30580   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2932  Reg Loss 0.1310  
Training: 2024-02-02 14:50:55,993-Speed 1969.56 samples/sec   Loss 13.1969   LearningRate 0.000849   Epoch: 3   Global Step: 30600   Fp16 Grad Scale: 32768   Required: 13 hours Feat Norm 3.2663  Reg Loss 0.1287  
Training: 2024-02-02 14:51:01,193-Speed 1969.29 samples/sec   Loss 13.2344   LearningRate 0.000849   Epoch: 3   Global Step: 30620   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.3358  Reg Loss 0.0532  
Training: 2024-02-02 14:51:06,394-Speed 1969.45 samples/sec   Loss 13.2623   LearningRate 0.000849   Epoch: 3   Global Step: 30640   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2679  Reg Loss 0.1234  
Training: 2024-02-02 14:51:11,598-Speed 1968.03 samples/sec   Loss 13.0857   LearningRate 0.000848   Epoch: 3   Global Step: 30660   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2624  Reg Loss 0.1122  
Training: 2024-02-02 14:51:16,801-Speed 1968.52 samples/sec   Loss 13.2116   LearningRate 0.000848   Epoch: 3   Global Step: 30680   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2735  Reg Loss 0.1266  
Training: 2024-02-02 14:51:22,007-Speed 1967.30 samples/sec   Loss 13.4760   LearningRate 0.000848   Epoch: 3   Global Step: 30700   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2816  Reg Loss 0.1001  
Training: 2024-02-02 14:51:27,207-Speed 1969.90 samples/sec   Loss 13.3807   LearningRate 0.000848   Epoch: 3   Global Step: 30720   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2939  Reg Loss 0.0886  
Training: 2024-02-02 14:51:32,413-Speed 1967.16 samples/sec   Loss 13.3653   LearningRate 0.000848   Epoch: 3   Global Step: 30740   Fp16 Grad Scale: 65536   Required: 13 hours Feat Norm 3.2772  Reg Loss 0.1206  
