Training: 2024-02-18 00:57:08,166-rank_id: 0
Training: 2024-02-18 05:11:03,755-Speed 2008.83 samples/sec   Loss 11.2374   LearningRate 0.000716   Epoch: 5   Global Step: 57360   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.5119  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:08,853-Speed 2009.46 samples/sec   Loss 11.0985   LearningRate 0.000716   Epoch: 5   Global Step: 57380   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3898  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:13,950-Speed 2009.19 samples/sec   Loss 11.1614   LearningRate 0.000716   Epoch: 5   Global Step: 57400   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3422  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:19,049-Speed 2008.76 samples/sec   Loss 11.1455   LearningRate 0.000716   Epoch: 5   Global Step: 57420   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2766  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:24,151-Speed 2007.70 samples/sec   Loss 11.2222   LearningRate 0.000716   Epoch: 5   Global Step: 57440   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.6474  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:29,247-Speed 2009.64 samples/sec   Loss 11.1950   LearningRate 0.000716   Epoch: 5   Global Step: 57460   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3222  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:34,352-Speed 2006.23 samples/sec   Loss 11.2018   LearningRate 0.000716   Epoch: 5   Global Step: 57480   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.4474  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:39,448-Speed 2009.90 samples/sec   Loss 11.2772   LearningRate 0.000716   Epoch: 5   Global Step: 57500   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4352  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:44,547-Speed 2008.82 samples/sec   Loss 11.2042   LearningRate 0.000716   Epoch: 5   Global Step: 57520   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3945  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:49,648-Speed 2007.84 samples/sec   Loss 11.1316   LearningRate 0.000716   Epoch: 5   Global Step: 57540   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3340  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:54,743-Speed 2010.16 samples/sec   Loss 11.2143   LearningRate 0.000716   Epoch: 5   Global Step: 57560   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3423  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:11:59,839-Speed 2009.58 samples/sec   Loss 11.1767   LearningRate 0.000715   Epoch: 5   Global Step: 57580   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4321  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:04,939-Speed 2008.41 samples/sec   Loss 11.1635   LearningRate 0.000715   Epoch: 5   Global Step: 57600   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.3167  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:10,045-Speed 2005.81 samples/sec   Loss 11.2196   LearningRate 0.000715   Epoch: 5   Global Step: 57620   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.1646  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:15,150-Speed 2006.15 samples/sec   Loss 11.3524   LearningRate 0.000715   Epoch: 5   Global Step: 57640   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5592  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:20,244-Speed 2010.81 samples/sec   Loss 11.1743   LearningRate 0.000715   Epoch: 5   Global Step: 57660   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2444  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:25,342-Speed 2009.38 samples/sec   Loss 11.2570   LearningRate 0.000715   Epoch: 5   Global Step: 57680   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5707  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:30,438-Speed 2009.67 samples/sec   Loss 11.2266   LearningRate 0.000715   Epoch: 5   Global Step: 57700   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3872  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:35,536-Speed 2009.17 samples/sec   Loss 11.2650   LearningRate 0.000715   Epoch: 5   Global Step: 57720   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2206  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:40,632-Speed 2009.72 samples/sec   Loss 11.2512   LearningRate 0.000715   Epoch: 5   Global Step: 57740   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.3022  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:45,730-Speed 2009.34 samples/sec   Loss 11.2357   LearningRate 0.000715   Epoch: 5   Global Step: 57760   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5997  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:50,829-Speed 2008.76 samples/sec   Loss 11.1590   LearningRate 0.000714   Epoch: 5   Global Step: 57780   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3964  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:12:55,922-Speed 2010.60 samples/sec   Loss 11.1608   LearningRate 0.000714   Epoch: 5   Global Step: 57800   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4514  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:01,019-Speed 2009.37 samples/sec   Loss 11.1917   LearningRate 0.000714   Epoch: 5   Global Step: 57820   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3274  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:06,119-Speed 2008.49 samples/sec   Loss 11.2989   LearningRate 0.000714   Epoch: 5   Global Step: 57840   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4708  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:11,214-Speed 2009.93 samples/sec   Loss 11.2245   LearningRate 0.000714   Epoch: 5   Global Step: 57860   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4477  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:16,312-Speed 2009.37 samples/sec   Loss 11.2380   LearningRate 0.000714   Epoch: 5   Global Step: 57880   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5217  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:21,406-Speed 2010.37 samples/sec   Loss 11.2069   LearningRate 0.000714   Epoch: 5   Global Step: 57900   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4139  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:26,502-Speed 2009.74 samples/sec   Loss 11.2782   LearningRate 0.000714   Epoch: 5   Global Step: 57920   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3330  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:31,599-Speed 2009.50 samples/sec   Loss 11.4425   LearningRate 0.000714   Epoch: 5   Global Step: 57940   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1712  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:36,699-Speed 2008.63 samples/sec   Loss 11.2311   LearningRate 0.000714   Epoch: 5   Global Step: 57960   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.2491  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:41,797-Speed 2008.68 samples/sec   Loss 11.2543   LearningRate 0.000713   Epoch: 5   Global Step: 57980   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5413  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:46,894-Speed 2009.56 samples/sec   Loss 11.3246   LearningRate 0.000713   Epoch: 5   Global Step: 58000   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2663  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:13:53,028-[lfw][58000]XNorm: 14.721136
Training: 2024-02-18 05:13:53,029-[lfw][58000]Accuracy-Flip: 0.83783+-0.01556
Training: 2024-02-18 05:13:53,029-[lfw][58000]Accuracy-Highest: 0.86000
Training: 2024-02-18 05:14:00,098-[cfp_fp][58000]XNorm: 15.295203
Training: 2024-02-18 05:14:00,099-[cfp_fp][58000]Accuracy-Flip: 0.66471+-0.01631
Training: 2024-02-18 05:14:00,099-[cfp_fp][58000]Accuracy-Highest: 0.68914
Training: 2024-02-18 05:14:06,205-[agedb_30][58000]XNorm: 16.025775
Training: 2024-02-18 05:14:06,206-[agedb_30][58000]Accuracy-Flip: 0.55850+-0.01995
Training: 2024-02-18 05:14:06,206-[agedb_30][58000]Accuracy-Highest: 0.61083
Training: 2024-02-18 05:14:11,309-Speed 419.44 samples/sec   Loss 11.2949   LearningRate 0.000713   Epoch: 5   Global Step: 58020   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4169  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:16,413-Speed 2006.60 samples/sec   Loss 11.1645   LearningRate 0.000713   Epoch: 5   Global Step: 58040   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.6067  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:21,508-Speed 2010.34 samples/sec   Loss 11.1962   LearningRate 0.000713   Epoch: 5   Global Step: 58060   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1981  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:26,597-Speed 2012.48 samples/sec   Loss 11.3367   LearningRate 0.000713   Epoch: 5   Global Step: 58080   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4881  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:31,697-Speed 2008.51 samples/sec   Loss 11.2549   LearningRate 0.000713   Epoch: 5   Global Step: 58100   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4824  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:36,795-Speed 2009.02 samples/sec   Loss 11.3308   LearningRate 0.000713   Epoch: 5   Global Step: 58120   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3979  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:41,890-Speed 2010.12 samples/sec   Loss 11.2418   LearningRate 0.000713   Epoch: 5   Global Step: 58140   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1977  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:46,989-Speed 2008.76 samples/sec   Loss 11.2621   LearningRate 0.000713   Epoch: 5   Global Step: 58160   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3036  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:52,081-Speed 2011.19 samples/sec   Loss 11.2477   LearningRate 0.000712   Epoch: 5   Global Step: 58180   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.3613  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:14:57,184-Speed 2007.40 samples/sec   Loss 11.2960   LearningRate 0.000712   Epoch: 5   Global Step: 58200   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.3705  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:02,279-Speed 2010.33 samples/sec   Loss 11.1894   LearningRate 0.000712   Epoch: 5   Global Step: 58220   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4198  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:07,377-Speed 2009.08 samples/sec   Loss 11.3241   LearningRate 0.000712   Epoch: 5   Global Step: 58240   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4329  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:12,474-Speed 2009.62 samples/sec   Loss 11.3657   LearningRate 0.000712   Epoch: 5   Global Step: 58260   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2455  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:17,571-Speed 2009.42 samples/sec   Loss 11.1506   LearningRate 0.000712   Epoch: 5   Global Step: 58280   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2308  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:22,678-Speed 2005.47 samples/sec   Loss 11.2725   LearningRate 0.000712   Epoch: 5   Global Step: 58300   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3256  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:27,789-Speed 2003.83 samples/sec   Loss 11.1538   LearningRate 0.000712   Epoch: 5   Global Step: 58320   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.5025  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:32,897-Speed 2005.04 samples/sec   Loss 11.2513   LearningRate 0.000712   Epoch: 5   Global Step: 58340   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.3804  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:38,003-Speed 2006.06 samples/sec   Loss 11.3648   LearningRate 0.000712   Epoch: 5   Global Step: 58360   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4019  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:43,103-Speed 2008.29 samples/sec   Loss 11.2977   LearningRate 0.000711   Epoch: 5   Global Step: 58380   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3216  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:48,198-Speed 2010.36 samples/sec   Loss 11.3151   LearningRate 0.000711   Epoch: 5   Global Step: 58400   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1968  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:53,294-Speed 2009.64 samples/sec   Loss 11.2810   LearningRate 0.000711   Epoch: 5   Global Step: 58420   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3488  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:15:58,395-Speed 2007.83 samples/sec   Loss 11.1869   LearningRate 0.000711   Epoch: 5   Global Step: 58440   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3867  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:03,488-Speed 2010.98 samples/sec   Loss 11.2412   LearningRate 0.000711   Epoch: 5   Global Step: 58460   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2780  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:08,585-Speed 2009.67 samples/sec   Loss 11.2416   LearningRate 0.000711   Epoch: 5   Global Step: 58480   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1400  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:13,680-Speed 2010.37 samples/sec   Loss 11.2657   LearningRate 0.000711   Epoch: 5   Global Step: 58500   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4178  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:18,775-Speed 2010.14 samples/sec   Loss 11.3235   LearningRate 0.000711   Epoch: 5   Global Step: 58520   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5613  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:23,887-Speed 2003.65 samples/sec   Loss 11.3596   LearningRate 0.000711   Epoch: 5   Global Step: 58540   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5250  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:28,984-Speed 2009.58 samples/sec   Loss 11.1990   LearningRate 0.000711   Epoch: 5   Global Step: 58560   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5470  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:34,079-Speed 2010.13 samples/sec   Loss 11.2389   LearningRate 0.000710   Epoch: 5   Global Step: 58580   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1234  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:39,176-Speed 2009.63 samples/sec   Loss 11.2065   LearningRate 0.000710   Epoch: 5   Global Step: 58600   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.1244  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:44,272-Speed 2009.43 samples/sec   Loss 11.3473   LearningRate 0.000710   Epoch: 5   Global Step: 58620   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3016  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:49,370-Speed 2009.06 samples/sec   Loss 11.3375   LearningRate 0.000710   Epoch: 5   Global Step: 58640   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5630  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:54,471-Speed 2008.19 samples/sec   Loss 11.2378   LearningRate 0.000710   Epoch: 5   Global Step: 58660   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.3514  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:16:59,569-Speed 2008.82 samples/sec   Loss 11.2210   LearningRate 0.000710   Epoch: 5   Global Step: 58680   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.2250  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:04,662-Speed 2011.29 samples/sec   Loss 11.2562   LearningRate 0.000710   Epoch: 5   Global Step: 58700   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2767  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:09,759-Speed 2009.27 samples/sec   Loss 11.3494   LearningRate 0.000710   Epoch: 5   Global Step: 58720   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2959  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:14,857-Speed 2008.85 samples/sec   Loss 11.3039   LearningRate 0.000710   Epoch: 5   Global Step: 58740   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4761  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:19,957-Speed 2008.39 samples/sec   Loss 11.2721   LearningRate 0.000710   Epoch: 5   Global Step: 58760   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3536  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:25,053-Speed 2009.83 samples/sec   Loss 11.3226   LearningRate 0.000709   Epoch: 5   Global Step: 58780   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4079  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:30,151-Speed 2009.38 samples/sec   Loss 11.3698   LearningRate 0.000709   Epoch: 5   Global Step: 58800   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4436  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:35,249-Speed 2008.97 samples/sec   Loss 11.3929   LearningRate 0.000709   Epoch: 5   Global Step: 58820   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4830  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:40,351-Speed 2007.44 samples/sec   Loss 11.3228   LearningRate 0.000709   Epoch: 5   Global Step: 58840   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4027  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:45,458-Speed 2005.68 samples/sec   Loss 11.2133   LearningRate 0.000709   Epoch: 5   Global Step: 58860   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.6634  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:50,566-Speed 2005.04 samples/sec   Loss 11.2925   LearningRate 0.000709   Epoch: 5   Global Step: 58880   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.2073  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:17:55,670-Speed 2006.87 samples/sec   Loss 11.3393   LearningRate 0.000709   Epoch: 5   Global Step: 58900   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.4858  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:00,767-Speed 2009.44 samples/sec   Loss 11.3013   LearningRate 0.000709   Epoch: 5   Global Step: 58920   Fp16 Grad Scale: 65536   Required: 11 hours Feat Norm 15.4629  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:05,859-Speed 2011.60 samples/sec   Loss 11.3721   LearningRate 0.000709   Epoch: 5   Global Step: 58940   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.5327  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:10,955-Speed 2009.63 samples/sec   Loss 11.3073   LearningRate 0.000709   Epoch: 5   Global Step: 58960   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4550  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:16,052-Speed 2009.45 samples/sec   Loss 11.3626   LearningRate 0.000708   Epoch: 5   Global Step: 58980   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3445  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:21,148-Speed 2010.22 samples/sec   Loss 11.3371   LearningRate 0.000708   Epoch: 5   Global Step: 59000   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.6802  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:26,247-Speed 2008.68 samples/sec   Loss 11.3587   LearningRate 0.000708   Epoch: 5   Global Step: 59020   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3014  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:31,340-Speed 2010.68 samples/sec   Loss 11.2351   LearningRate 0.000708   Epoch: 5   Global Step: 59040   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3975  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:36,437-Speed 2009.41 samples/sec   Loss 11.2707   LearningRate 0.000708   Epoch: 5   Global Step: 59060   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.3780  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 05:18:41,534-Speed 2009.72 samples/sec   Loss 11.2467   LearningRate 0.000708   Epoch: 5   Global Step: 59080   Fp16 Grad Scale: 32768   Required: 11 hours Feat Norm 15.4669  Reg Loss 0.0000  Meet Loss 0.0000
